Year,Month,Hotel ID,Hotel Name,Total Rating,Overall Customers,Rank,Change
2005,January,84032,Hotel Monticello,11.7,10,1,83
2005,January,84029,Georgetown Inn,11.5,2,2,82
2005,January,220076,St. Gregory Hotel & Suites,11.210526315789474,19,3,81
2005,January,120556,"Hotel George, a Kimpton Hotel",9.75,16,4,80
2005,January,224337,"Homewood Suites Washington, DC",9.583333333333334,24,5,79
2005,January,84070,Washington Marriott at Metro Center,9.166666666666666,12,6,78
2005,January,84113,Beacon Hotel & Corporate Quarters,9.133333333333333,15,7,77
2005,January,84047,"Topaz, a Kimpton Hotel",9.127659574468085,47,8,76
2005,January,84090,Park Hyatt Washington,8.88888888888889,9,9,75
2005,January,84074,Holiday Inn Washington - Capitol,8.5,32,10,74
2005,January,84131,Willard InterContinental Washington,8.363636363636363,33,11,73
2005,January,84062,Embassy Suites Chevy Chase Pavilion,8.2,10,12,72
2005,January,240271,Georgetown Suites,8.125,8,13,71
2005,January,125477,Club Quarters,8.0,11,14,70
2005,January,84075,"Helix, a Kimpton Hotel",7.918918918918919,37,15,69
2005,January,84066,George Washington University Inn,7.777777777777778,9,16,68
2005,January,253068,"The Ritz-Carlton, Georgetown",7.666666666666667,6,17,67
2005,January,84117,The Hay-Adams,7.555555555555555,18,18,66
2005,January,220075,"Hilton Garden Inn Washington, DC Downtown",7.545454545454546,33,19,65
2005,January,75021,Windsor Park Hotel,7.285714285714286,7,20,64
2005,January,220047,Courtyard by Marriott Washington Convention Center,7.0,7,21,63
2005,January,235513,Sofitel Washington DC,6.8,15,22,62
2005,January,217767,The Churchill Hotel,6.741935483870968,31,23,61
2005,January,266091,"Melrose Hotel, Washington DC",6.733333333333333,30,24,60
2005,January,120559,DoubleTree Hotel Washington DC,6.642857142857143,14,25,59
2005,January,84100,The River Inn,6.588235294117647,17,26,58
2005,January,80689,BEST WESTERN Georgetown Hotel & Suites,6.5,8,27,57
2005,January,84069,The Henley Park Hotel,6.5,10,28,56
2005,January,84129,Washington Court Hotel on Capitol Hill,6.4,5,29,55
2005,January,84067,Grand Hyatt Washington,6.333333333333333,39,30,54
2005,January,84073,Holiday Inn Washington - Central / White House,6.277777777777778,18,31,53
2005,January,120614,Hamilton Crowne Plaza Hotel,6.190476190476191,42,32,52
2005,January,84039,One Washington Circle Hotel,6.166666666666667,24,33,51
2005,January,84065,Four Seasons Washington D.C.,6.166666666666667,6,34,50
2005,January,84064,"Embassy Suites Hotel Washington, D.C.",6.117647058823529,17,35,49
2005,January,84096,"The Mayflower Renaissance Washington, DC Hotel",6.086956521739131,23,36,48
2005,January,295751,"Mandarin Oriental, Washington D.C.",6.045454545454546,22,37,47
2005,January,84087,Omni Shoreham Hotel,5.966666666666667,60,38,46
